sender,receiver,timestamp,amount,country,high_amount_anomaly,frequent_anomaly,odd_time_anomaly,country_weighted_anomaly,final_anomaly
4332,1985,2025-03-29 03:01:11.761245,152772,US,False,False,True,False,0
4332,3741,2025-03-29 07:46:11.761245,885226,UK,True,False,False,False,0
4333,6082,2025-03-28 20:20:11.761245,436325,SG,False,False,False,False,0
4333,3104,2025-03-28 20:49:11.761245,178378,IN,False,False,False,False,0
4333,6750,2025-03-29 05:33:11.761245,771596,SG,True,False,True,False,0
4335,5260,2025-03-29 15:26:11.761245,397042,KY,False,False,False,False,1
4336,6087,2025-03-29 15:24:11.761245,693152,IN,True,False,False,False,0
4337,1396,2025-03-28 17:48:11.761245,165188,SG,False,False,False,False,0
4337,3241,2025-03-29 11:30:11.761245,402723,KY,False,False,False,False,0
4338,4460,2025-03-28 17:00:11.761245,792024,SG,True,False,False,False,0
4341,8373,2025-03-28 21:01:11.761245,400987,IN,False,False,False,True,0
4342,1805,2025-03-29 12:16:11.761245,380478,AE,False,False,False,False,0
4342,4708,2025-03-29 15:36:11.761245,53300,UK,False,False,False,False,0
4343,1069,2025-03-29 10:51:11.761245,1729,UK,False,False,False,False,0
4344,6475,2025-03-28 17:55:11.761245,2981,UK,False,False,False,False,0
4344,1482,2025-03-29 07:21:11.761245,901534,US,True,False,False,False,1
4345,8589,2025-03-29 03:02:11.761245,214113,SG,False,False,True,False,0
4346,2141,2025-03-29 00:57:11.761245,485925,IN,False,False,True,False,0
4348,2404,2025-03-29 01:15:11.761245,605814,IN,True,False,True,False,0
4348,3060,2025-03-29 02:32:11.761245,214381,US,False,False,True,False,0
4349,2443,2025-03-29 16:19:11.761245,333403,AE,False,False,False,False,0
4350,3318,2025-03-29 03:46:11.761245,895559,AE,True,False,True,False,0
4351,6679,2025-03-28 19:29:11.761245,734443,KY,True,False,False,False,0
4351,1540,2025-03-29 03:30:11.761245,48843,IN,False,False,True,False,0
4352,5229,2025-03-29 12:09:11.761245,175268,UK,False,False,False,False,1
4353,8610,2025-03-28 19:29:11.761245,824886,KY,True,False,False,True,0
4354,5493,2025-03-29 07:56:11.761245,239875,IN,False,False,False,False,0
4355,4908,2025-03-29 16:14:11.761245,995903,KY,True,False,False,True,0
4356,7254,2025-03-28 19:47:11.761245,962442,US,True,False,False,False,0
4356,1658,2025-03-28 23:03:11.761245,865245,IN,True,False,False,False,0
4356,2383,2025-03-29 08:56:11.761245,737254,US,True,False,False,False,0
4357,5796,2025-03-29 06:59:11.761245,784193,IN,True,False,False,False,1
4358,7071,2025-03-28 20:07:11.761245,649212,UK,True,False,False,False,0
4361,5564,2025-03-28 18:23:11.761245,580710,IN,True,False,False,False,0
4363,6962,2025-03-29 15:50:11.761245,768384,IN,True,False,False,False,0
4365,4705,2025-03-29 02:53:11.761245,804476,IN,True,False,True,False,0
4365,8240,2025-03-29 07:10:11.761245,168031,IN,False,False,False,False,0
4366,4803,2025-03-28 16:48:11.761245,934339,UK,True,False,False,False,0
4366,6620,2025-03-28 19:57:11.761245,537646,AE,True,False,False,False,0
4366,4218,2025-03-28 23:22:11.761245,287917,SG,False,False,False,False,1
4366,7798,2025-03-29 06:59:11.761245,785213,IN,True,False,False,False,0
4366,5863,2025-03-29 13:39:11.761245,774681,US,True,False,False,False,0
4367,5189,2025-03-29 00:31:11.761245,169298,AE,False,False,True,False,1
4367,4783,2025-03-29 10:59:11.761245,208598,AE,False,False,False,False,0
4368,1899,2025-03-29 03:13:11.761245,466604,AE,False,False,True,False,0
4369,2486,2025-03-29 01:25:11.761245,984528,KY,True,False,True,False,0
4370,6727,2025-03-29 16:10:11.761245,349127,SG,False,False,False,False,1
4371,7386,2025-03-29 05:53:11.761245,583678,US,True,False,True,False,0
4371,8915,2025-03-29 10:01:11.761245,200703,KY,False,False,False,False,1
4372,4270,2025-03-29 03:05:11.761245,184381,US,False,False,True,False,0
4372,6495,2025-03-29 09:39:11.761245,857421,AE,True,False,False,False,1
4373,7935,2025-03-29 02:12:11.761245,386759,KY,False,False,True,False,0
4375,3300,2025-03-29 01:08:11.761245,30411,UK,False,False,True,False,0
4375,8565,2025-03-29 07:05:11.761245,156671,SG,False,False,False,False,0
4375,5636,2025-03-29 09:16:11.761245,145445,SG,False,False,False,False,0
4375,2234,2025-03-29 09:49:11.761245,770973,AE,True,False,False,False,0
4377,3881,2025-03-29 13:46:11.761245,288790,US,False,False,False,False,0
4378,7025,2025-03-29 06:46:11.761245,230519,KY,False,False,False,False,0
4380,6828,2025-03-28 21:44:11.761245,87720,KY,False,False,False,False,1
4381,8881,2025-03-29 00:51:11.761245,669329,IN,True,False,True,False,0
4381,4869,2025-03-29 10:11:11.761245,134016,UK,False,False,False,False,0
4381,6587,2025-03-29 10:16:11.761245,57526,KY,False,False,False,False,0
4383,2195,2025-03-29 14:45:11.761245,694065,AE,True,False,False,False,0
4384,2653,2025-03-28 17:50:11.761245,512157,UK,True,False,False,False,0
4384,2859,2025-03-29 01:24:11.761245,287204,AE,False,False,True,False,0
4385,1641,2025-03-29 04:47:11.761245,860268,UK,True,False,True,False,0
4385,7417,2025-03-29 06:37:11.761245,190569,AE,False,False,False,False,0
4386,6748,2025-03-29 00:06:11.761245,523305,IN,True,False,True,False,0
4387,2314,2025-03-29 07:40:11.761245,869390,SG,True,False,False,False,0
4387,7730,2025-03-29 13:20:11.761245,807504,UK,True,False,False,False,0
4388,8804,2025-03-29 01:43:11.761245,772218,IN,True,False,True,False,0
4388,2934,2025-03-29 01:49:11.761245,161498,KY,False,False,True,False,1
4388,3531,2025-03-29 16:03:11.761245,875148,AE,True,False,False,False,0
4389,1574,2025-03-29 08:45:11.761245,461259,AE,False,False,False,True,1
4390,4017,2025-03-29 02:38:11.761245,236374,SG,False,False,True,False,0
4390,6637,2025-03-29 06:24:11.761245,104298,US,False,False,False,False,0
4391,7435,2025-03-28 17:44:11.761245,560994,IN,True,False,False,False,1
4392,3527,2025-03-29 08:26:11.761245,110800,SG,False,False,False,False,0
4392,8357,2025-03-29 11:18:11.761245,595876,UK,True,False,False,False,0
4392,2522,2025-03-29 14:11:11.761245,754705,KY,True,False,False,False,1
4394,8712,2025-03-29 09:34:11.761245,810582,AE,True,False,False,False,0
4395,8545,2025-03-29 09:52:11.761245,231632,UK,False,False,False,False,0
4397,8296,2025-03-28 17:27:11.761245,246488,KY,False,False,False,False,1
4397,6364,2025-03-28 21:14:11.761245,684376,US,True,False,False,False,0
4397,5275,2025-03-29 00:08:11.761245,651621,SG,True,False,True,False,1
4398,1551,2025-03-29 02:14:11.761245,630859,KY,True,False,True,False,1
4398,1448,2025-03-29 09:25:11.761245,868048,AE,True,False,False,False,0
4398,6412,2025-03-29 14:13:11.761245,563051,SG,True,False,False,False,0
4399,6264,2025-03-28 23:27:11.761245,991393,AE,True,False,False,False,0
4399,1995,2025-03-29 07:17:11.761245,102070,AE,False,False,False,False,0
4401,5789,2025-03-29 02:34:11.761245,235731,SG,False,False,True,False,0
4402,8318,2025-03-28 18:20:11.761245,74006,KY,False,False,False,False,1
4402,1992,2025-03-28 22:43:11.761245,725237,IN,True,False,False,False,0
4402,7896,2025-03-29 14:57:11.761245,889022,SG,True,False,False,False,0
4402,6227,2025-03-29 16:15:11.761245,632353,AE,True,False,False,False,0
4403,5835,2025-03-29 09:24:11.761245,320015,UK,False,False,False,False,0
4404,4510,2025-03-29 03:08:11.761245,915225,SG,True,False,True,False,0
4404,7995,2025-03-29 11:22:11.761245,886867,UK,True,False,False,False,0
4405,8606,2025-03-28 21:50:11.761245,669496,UK,True,False,False,False,0
4406,8642,2025-03-29 03:03:11.761245,453116,US,False,False,True,False,0
4406,3522,2025-03-29 10:32:11.761245,941779,SG,True,False,False,False,0
4406,6188,2025-03-29 10:35:11.761245,280509,IN,False,False,False,False,0
4407,5432,2025-03-29 10:19:11.761245,223519,AE,False,False,False,False,0
4407,6693,2025-03-29 10:45:11.761245,875158,UK,True,False,False,False,0
4408,6205,2025-03-28 20:23:11.761245,558396,US,True,False,False,False,0
4408,3010,2025-03-29 06:51:11.761245,876542,AE,True,False,False,False,0
4408,3056,2025-03-29 08:03:11.761245,224812,IN,False,False,False,False,0
4409,5387,2025-03-28 20:52:11.761245,967460,UK,True,False,False,False,0
4409,5410,2025-03-28 23:12:11.761245,364637,UK,False,False,False,False,0
4410,2165,2025-03-29 10:45:11.761245,376837,IN,False,False,False,False,0
4410,4785,2025-03-29 10:49:11.761245,3427,SG,False,False,False,False,0
4411,4708,2025-03-29 10:26:11.761245,955963,AE,True,False,False,False,0
4411,1395,2025-03-29 15:27:11.761245,327261,UK,False,False,False,False,0
4412,4223,2025-03-29 02:23:11.761245,961189,SG,True,False,True,False,0
4415,5498,2025-03-28 21:57:11.761245,785779,KY,True,False,False,False,1
4415,2717,2025-03-29 03:07:11.761245,624115,US,True,False,True,False,1
4416,6011,2025-03-28 19:37:11.761245,793223,AE,True,False,False,False,0
4416,2642,2025-03-29 15:50:11.761245,848468,SG,True,False,False,False,0
4419,7341,2025-03-29 01:11:11.761245,944934,US,True,False,True,False,0
4422,8471,2025-03-29 06:52:11.761245,366080,UK,False,False,False,False,0
4423,1010,2025-03-29 00:10:11.761245,706695,IN,True,False,True,False,1
4424,3711,2025-03-29 01:30:11.761245,971180,US,True,False,True,False,0
4424,5463,2025-03-29 04:28:11.761245,372783,IN,False,False,True,False,0
4425,5185,2025-03-28 21:01:11.761245,228601,US,False,False,False,False,0
4426,4836,2025-03-29 05:34:11.761245,781203,AE,True,False,True,False,0
4427,1036,2025-03-29 03:19:11.761245,185335,SG,False,False,True,False,0
4427,7660,2025-03-29 14:57:11.761245,451882,SG,False,False,False,False,0
4428,2463,2025-03-28 22:20:11.761245,397728,IN,False,False,False,False,0
4428,6732,2025-03-29 04:14:11.761245,974789,UK,True,False,True,False,0
4429,2184,2025-03-29 05:29:11.761245,440691,IN,False,False,True,False,0
4430,3444,2025-03-29 07:23:11.761245,90610,US,False,False,False,False,0
4431,8837,2025-03-28 22:55:11.761245,730008,SG,True,False,False,False,0
4433,5352,2025-03-29 08:53:11.761245,258905,IN,False,False,False,False,0
4433,5414,2025-03-29 11:52:11.761245,513322,AE,True,False,False,False,0
4434,8952,2025-03-29 15:22:11.761245,449828,AE,False,False,False,False,0
4435,5427,2025-03-28 23:32:11.761245,367513,KY,False,False,False,True,0
4436,3575,2025-03-28 22:30:11.761245,403620,UK,False,False,False,False,0
4436,8172,2025-03-29 03:19:11.761245,542714,US,True,False,True,False,0
4436,4537,2025-03-29 11:40:11.761245,646311,IN,True,False,False,False,0
4437,7097,2025-03-29 06:04:11.761245,837963,AE,True,False,False,False,0
4438,4224,2025-03-29 08:40:11.761245,633366,AE,True,False,False,False,0
4440,5264,2025-03-29 08:50:11.761245,280566,KY,False,False,False,True,1
4442,6247,2025-03-28 21:03:11.761245,63718,SG,False,False,False,False,0
4442,2513,2025-03-28 23:09:11.761245,266383,KY,False,False,False,False,1
4444,6547,2025-03-28 21:33:11.761245,248139,KY,False,False,False,False,1
4444,7536,2025-03-29 08:51:11.761245,63041,IN,False,False,False,False,0
4444,2365,2025-03-29 11:51:11.761245,140440,US,False,False,False,False,1
4445,6685,2025-03-28 17:57:11.761245,340846,AE,False,False,False,False,0
4445,1730,2025-03-29 08:21:11.761245,865508,US,True,False,False,False,0
4446,2418,2025-03-29 00:51:11.761245,630932,US,True,False,True,False,0
4446,6376,2025-03-29 02:21:11.761245,594611,UK,True,False,True,False,0
4449,1750,2025-03-29 00:14:11.761245,593599,AE,True,False,True,False,0
4450,7274,2025-03-29 12:08:11.761245,250015,IN,False,False,False,False,0
4451,3025,2025-03-28 23:51:11.761245,476345,AE,False,False,False,False,0
4451,2524,2025-03-29 09:22:11.761245,649328,KY,True,False,False,False,0
4452,2621,2025-03-28 17:46:11.761245,123036,UK,False,False,False,False,0
4452,6986,2025-03-28 20:19:11.761245,872369,AE,True,False,False,False,0
4452,2580,2025-03-29 05:20:11.761245,277459,UK,False,False,True,False,0
4452,8644,2025-03-29 09:32:11.761245,529491,UK,True,False,False,False,0
4454,3761,2025-03-28 18:28:11.761245,464222,IN,False,False,False,False,1
4454,2986,2025-03-29 10:31:11.761245,562843,SG,True,False,False,True,0
4454,2387,2025-03-29 16:08:11.761245,413034,UK,False,False,False,False,0
4455,1085,2025-03-28 18:09:11.761245,377506,KY,False,False,False,True,1
4455,1649,2025-03-28 22:35:11.761245,560288,AE,True,False,False,False,0
4455,6959,2025-03-29 01:42:11.761245,634194,SG,True,False,True,False,0
4456,8302,2025-03-28 22:25:11.761245,323481,SG,False,False,False,False,0
4457,2106,2025-03-28 21:18:11.761245,679560,SG,True,False,False,False,0
4457,4608,2025-03-29 02:25:11.761245,378805,AE,False,False,True,False,0
4457,7684,2025-03-29 16:13:11.761245,762500,SG,True,False,False,False,0
4458,7202,2025-03-28 19:53:11.761245,445521,KY,False,False,False,False,1
4459,2874,2025-03-28 21:20:11.761245,362535,UK,False,False,False,False,0
4459,5385,2025-03-28 22:58:11.761245,991315,US,True,False,False,False,0
4459,1233,2025-03-29 00:54:11.761245,725977,AE,True,False,True,False,0
4460,5030,2025-03-29 09:14:11.761245,879773,AE,True,False,False,False,0
4462,6487,2025-03-29 15:35:11.761245,228083,IN,False,False,False,False,0
4464,3916,2025-03-28 22:36:11.761245,809228,AE,True,False,False,False,0
4465,2482,2025-03-29 09:18:11.761245,211476,KY,False,False,False,True,1
4465,3005,2025-03-29 09:51:11.761245,313266,UK,False,False,False,False,0
4465,3966,2025-03-29 11:41:11.761245,275186,KY,False,False,False,True,1
4466,4816,2025-03-28 23:06:11.761245,976635,US,True,False,False,False,0
4467,5020,2025-03-28 18:52:11.761245,580005,UK,True,False,False,False,0
4467,7634,2025-03-29 08:45:11.761245,777459,IN,True,False,False,False,0
4467,2670,2025-03-29 16:27:11.761245,926751,IN,True,False,False,False,1
4468,5161,2025-03-28 23:56:11.761245,246547,KY,False,False,False,False,1
4470,8891,2025-03-29 07:03:11.761245,939887,UK,True,False,False,False,0
4470,2773,2025-03-29 12:59:11.761245,565260,SG,True,False,False,False,0
4471,3516,2025-03-29 01:54:11.761245,305186,AE,False,False,True,False,0
4471,3598,2025-03-29 15:56:11.761245,803129,US,True,False,False,False,0
4472,1143,2025-03-28 17:19:11.761245,759110,US,True,False,False,False,1
4473,1561,2025-03-28 23:29:11.761245,563156,KY,True,False,False,False,1
4474,8402,2025-03-29 00:24:11.761245,367134,AE,False,False,True,False,0
4474,8776,2025-03-29 07:26:11.761245,194679,UK,False,False,False,False,0
4476,5020,2025-03-29 02:42:11.761245,51007,IN,False,False,True,False,0
4477,7319,2025-03-29 09:25:11.761245,65839,SG,False,False,False,False,0
4477,1174,2025-03-29 13:48:11.761245,943414,AE,True,False,False,False,0
4478,8733,2025-03-29 00:34:11.761245,344389,KY,False,False,True,False,1
4479,6631,2025-03-29 12:34:11.761245,193482,KY,False,False,False,False,0
4480,7200,2025-03-28 17:57:11.761245,916129,IN,True,False,False,False,0
4480,8501,2025-03-29 16:19:11.761245,265593,KY,False,False,False,False,1
4481,6472,2025-03-28 18:05:11.761245,107699,IN,False,False,False,False,0
4482,7404,2025-03-29 15:24:11.761245,983108,IN,True,False,False,False,0
4484,6725,2025-03-29 03:08:11.761245,427887,SG,False,False,True,False,0
4484,1738,2025-03-29 13:59:11.761245,661951,SG,True,False,False,False,0
4485,1580,2025-03-28 21:21:11.761245,746027,UK,True,False,False,False,0
4485,5553,2025-03-28 22:36:11.761245,254613,KY,False,False,False,False,1
4486,4393,2025-03-29 14:16:11.761245,586644,AE,True,False,False,False,0
4486,5311,2025-03-29 14:48:11.761245,220183,IN,False,False,False,False,0
4487,6596,2025-03-29 02:44:11.761245,120777,UK,False,False,True,False,0
4487,7439,2025-03-29 09:17:11.761245,295877,US,False,False,False,False,0
4488,8280,2025-03-28 18:33:11.761245,547967,AE,True,False,False,False,0
4489,1630,2025-03-28 17:26:11.761245,454304,US,False,False,False,False,0
4490,7870,2025-03-29 11:34:11.761245,986119,SG,True,False,False,False,0
4492,1852,2025-03-28 20:05:11.761245,842585,SG,True,False,False,False,0
4492,7537,2025-03-29 01:01:11.761245,399078,US,False,False,True,False,1
4492,5229,2025-03-29 02:19:11.761245,808379,AE,True,False,True,False,0
4494,2053,2025-03-29 01:49:11.761245,615765,SG,True,False,True,False,0
4495,1524,2025-03-28 18:37:11.761245,489265,AE,False,False,False,False,0
4495,6373,2025-03-28 23:53:11.761245,591876,UK,True,False,False,False,0
4495,7094,2025-03-29 14:31:11.761245,290661,KY,False,False,False,False,0
4496,2935,2025-03-29 03:38:11.761245,325682,IN,False,False,True,True,0
4496,2211,2025-03-29 13:08:11.761245,935803,IN,True,False,False,False,0
4497,1333,2025-03-29 08:15:11.761245,23454,SG,False,False,False,False,0
4498,1539,2025-03-29 02:52:11.761245,784634,SG,True,False,True,False,1
4499,2275,2025-03-29 04:02:11.761245,740098,UK,True,False,True,False,0
4500,8412,2025-03-28 18:17:11.761245,674465,US,True,False,False,True,0
4500,6287,2025-03-29 10:26:11.761245,701601,UK,True,False,False,False,1
4501,1992,2025-03-29 00:05:11.761245,10271,SG,False,False,True,False,0
4501,5956,2025-03-29 08:45:11.761245,853283,US,True,False,False,False,1
4503,5562,2025-03-28 19:11:11.761245,648607,US,True,False,False,False,0
4503,3292,2025-03-28 23:13:11.761245,584984,SG,True,False,False,False,1
4503,2552,2025-03-28 23:58:11.761245,779626,AE,True,False,False,False,0
4503,7797,2025-03-29 09:17:11.761245,574378,IN,True,False,False,False,0
4506,8572,2025-03-28 22:59:11.761245,933319,SG,True,False,False,False,0
4507,8648,2025-03-29 01:52:11.761245,151064,SG,False,False,True,False,0
4508,1883,2025-03-29 14:43:11.761245,80460,IN,False,False,False,False,1
4509,6254,2025-03-28 21:35:11.761245,971304,US,True,False,False,False,0
4509,4577,2025-03-28 23:59:11.761245,270028,AE,False,False,False,False,0
4510,6496,2025-03-29 15:46:11.761245,769102,UK,True,False,False,False,1
4511,4062,2025-03-29 04:30:11.761245,908328,IN,True,False,True,False,0
4513,2316,2025-03-29 14:20:11.761245,85969,KY,False,False,False,False,0
4513,1980,2025-03-29 16:44:11.761245,801930,SG,True,False,False,False,0
4514,4326,2025-03-29 02:39:11.761245,966592,IN,True,False,True,False,0
4514,8290,2025-03-29 04:19:11.761245,712713,SG,True,False,True,False,0
4515,4227,2025-03-29 00:32:11.761245,180167,UK,False,False,True,False,0
4516,2867,2025-03-29 12:47:11.761245,820737,IN,True,False,False,False,0
4517,5056,2025-03-29 02:01:11.761245,193345,UK,False,False,True,False,0
4517,3945,2025-03-29 05:40:11.761245,92746,UK,False,False,True,False,0
4518,5455,2025-03-29 06:49:11.761245,231745,US,False,False,False,True,0
4519,3639,2025-03-29 01:34:11.761245,711827,US,True,False,True,True,0
4519,8780,2025-03-29 07:20:11.761245,423890,KY,False,False,False,True,0
4520,4917,2025-03-29 05:17:11.761245,184767,SG,False,False,True,False,0
4520,1983,2025-03-29 11:49:11.761245,679525,SG,True,False,False,False,0
4522,7577,2025-03-29 01:57:11.761245,954049,UK,True,False,True,False,1
4523,7473,2025-03-29 06:34:11.761245,28689,UK,False,False,False,False,0
4524,2286,2025-03-29 02:08:11.761245,875565,IN,True,False,True,False,0
4525,7201,2025-03-29 12:42:11.761245,660275,KY,True,False,False,False,1
4525,2748,2025-03-29 13:35:11.761245,659719,US,True,False,False,False,0
4528,8921,2025-03-29 06:12:11.761245,199812,KY,False,False,False,False,0
4530,1203,2025-03-29 09:39:11.761245,451192,IN,False,False,False,False,0
4531,3985,2025-03-29 07:00:11.761245,594687,SG,True,False,False,False,0
4532,5610,2025-03-29 05:50:11.761245,680312,UK,True,False,True,False,1
4533,3156,2025-03-28 18:14:11.761245,828283,UK,True,False,False,False,0
4533,3090,2025-03-28 22:53:11.761245,371775,KY,False,False,False,False,0
4533,8572,2025-03-29 09:49:11.761245,472882,IN,False,False,False,False,0
4535,7038,2025-03-28 22:36:11.761245,401225,KY,False,False,False,False,1
4535,2409,2025-03-29 10:51:11.761245,442322,KY,False,False,False,False,0
4537,8082,2025-03-29 01:35:11.761245,440887,KY,False,False,True,False,1
4538,6329,2025-03-28 23:01:11.761245,703779,AE,True,False,False,False,0
4538,4808,2025-03-29 11:23:11.761245,390375,US,False,False,False,False,0
4539,1011,2025-03-28 21:30:11.761245,966663,KY,True,False,False,False,0
4541,7942,2025-03-28 19:18:11.761245,394537,UK,False,False,False,False,0
4542,4369,2025-03-28 18:02:11.761245,128487,SG,False,False,False,False,0
4542,3321,2025-03-29 01:56:11.761245,503294,KY,True,False,True,False,1
4542,4415,2025-03-29 09:51:11.761245,962137,US,True,False,False,False,0
4542,4556,2025-03-29 12:27:11.761245,473211,AE,False,False,False,True,0
4543,5436,2025-03-29 06:29:11.761245,212428,SG,False,False,False,False,0
4544,6925,2025-03-29 11:12:11.761245,340836,SG,False,False,False,False,1
4545,7873,2025-03-28 23:53:11.761245,722389,UK,True,False,False,False,0
4545,4653,2025-03-29 16:07:11.761245,493130,IN,False,False,False,False,1
4546,1586,2025-03-28 18:13:11.761245,115586,IN,False,False,False,False,0
4546,2642,2025-03-29 07:31:11.761245,689054,KY,True,False,False,True,1
4546,2384,2025-03-29 12:44:11.761245,56049,US,False,False,False,False,0
4548,1729,2025-03-29 04:29:11.761245,51029,AE,False,False,True,False,0
4548,7560,2025-03-29 06:49:11.761245,996401,IN,True,False,False,False,0
4549,2023,2025-03-29 15:39:11.761245,633289,AE,True,False,False,False,0
4550,8212,2025-03-28 21:46:11.761245,493550,US,False,False,False,False,0
4551,5549,2025-03-29 06:37:11.761245,38171,SG,False,False,False,False,0
4553,8118,2025-03-29 05:25:11.761245,861103,UK,True,False,True,False,0
4554,8344,2025-03-29 02:36:11.761245,860138,US,True,False,True,False,0
4556,4643,2025-03-29 00:11:11.761245,242006,SG,False,False,True,False,0
4556,4040,2025-03-29 08:04:11.761245,74053,AE,False,False,False,False,0
4557,8021,2025-03-28 17:43:11.761245,534206,SG,True,False,False,False,0
4557,1544,2025-03-29 10:41:11.761245,482870,UK,False,False,False,False,0
4558,5076,2025-03-29 05:43:11.761245,844031,US,True,False,True,False,0
4558,7552,2025-03-29 12:28:11.761245,538640,SG,True,False,False,False,1
4558,2828,2025-03-29 14:07:11.761245,654407,UK,True,False,False,False,0
4560,2730,2025-03-29 04:04:11.761245,36590,KY,False,False,True,False,1
4560,4857,2025-03-29 13:16:11.761245,705135,KY,True,False,False,False,1
4560,5009,2025-03-29 15:38:11.761245,610469,UK,True,False,False,False,1
4561,6326,2025-03-28 22:29:11.761245,564938,KY,True,False,False,True,1
4562,8086,2025-03-29 02:39:11.761245,449144,AE,False,False,True,False,0
4562,8158,2025-03-29 03:30:11.761245,323308,SG,False,False,True,False,0
4562,5707,2025-03-29 16:40:11.761245,992505,AE,True,False,False,False,0
4563,6606,2025-03-29 02:07:11.761245,428709,SG,False,False,True,False,0
4564,2151,2025-03-28 17:11:11.761245,208273,AE,False,False,False,False,0
4564,1685,2025-03-28 20:24:11.761245,769395,KY,True,False,False,False,1
4567,1340,2025-03-29 11:48:11.761245,122448,IN,False,False,False,False,0
4567,6628,2025-03-29 13:48:11.761245,353770,US,False,False,False,False,0
4568,4102,2025-03-28 18:45:11.761245,506347,IN,True,False,False,False,0
4568,7417,2025-03-29 08:50:11.761245,409869,UK,False,False,False,False,0
4569,5787,2025-03-28 17:54:11.761245,635075,AE,True,False,False,False,0
4570,6146,2025-03-29 02:11:11.761245,671737,SG,True,False,True,False,0
4570,2394,2025-03-29 12:05:11.761245,388951,SG,False,False,False,False,0
4571,4134,2025-03-29 02:03:11.761245,548857,SG,True,False,True,False,1
4572,8612,2025-03-29 07:13:11.761245,418595,UK,False,False,False,False,0
4574,8901,2025-03-29 01:39:11.761245,54963,IN,False,False,True,False,0
4575,8173,2025-03-28 20:21:11.761245,907960,UK,True,False,False,False,0
4575,8126,2025-03-29 05:31:11.761245,252647,KY,False,False,True,False,0
4577,4655,2025-03-29 14:50:11.761245,726641,SG,True,False,False,False,0
4579,8010,2025-03-28 21:11:11.761245,134744,AE,False,False,False,False,1
4580,3016,2025-03-28 18:43:11.761245,514659,AE,True,False,False,False,0
4580,6473,2025-03-28 23:18:11.761245,25552,US,False,False,False,False,0
4582,3825,2025-03-29 10:50:11.761245,746352,UK,True,False,False,False,1
4583,7762,2025-03-29 08:19:11.761245,731127,SG,True,False,False,False,0
4584,7728,2025-03-29 15:14:11.761245,189095,UK,False,False,False,False,0
4585,6905,2025-03-29 01:01:11.761245,925538,KY,True,False,True,False,0
4586,5460,2025-03-28 16:58:11.761245,798115,US,True,False,False,False,0
4586,8337,2025-03-28 21:05:11.761245,717653,SG,True,False,False,False,0
4586,5096,2025-03-29 06:38:11.761245,842187,SG,True,False,False,False,0
4588,6456,2025-03-29 08:39:11.761245,633673,SG,True,False,False,False,0
4588,1704,2025-03-29 11:42:11.761245,510523,US,True,False,False,False,0
4589,1450,2025-03-28 19:11:11.761245,969243,UK,True,False,False,False,0
4591,3048,2025-03-29 05:23:11.761245,86748,US,False,False,True,False,0
4592,1705,2025-03-29 12:36:11.761245,76250,AE,False,False,False,False,0
4593,1677,2025-03-29 13:04:11.761245,637975,SG,True,False,False,False,0
4594,3617,2025-03-28 20:42:11.761245,217341,AE,False,False,False,False,0
4594,6943,2025-03-28 22:14:11.761245,141789,UK,False,False,False,False,0
4595,6764,2025-03-28 22:33:11.761245,175624,AE,False,False,False,False,0
4596,5465,2025-03-28 19:39:11.761245,96757,SG,False,False,False,False,0
4596,1493,2025-03-28 21:38:11.761245,515375,IN,True,False,False,False,0
4597,8136,2025-03-28 18:30:11.761245,362069,US,False,False,False,False,0
4598,7798,2025-03-29 11:15:11.761245,821099,KY,True,False,False,False,0
4599,2848,2025-03-28 19:20:11.761245,530520,KY,True,False,False,True,0
4600,4589,2025-03-28 19:17:11.761245,744223,AE,True,False,False,False,0
4600,8082,2025-03-29 01:43:11.761245,47259,SG,False,False,True,False,0
4601,4168,2025-03-29 02:00:11.761245,174163,KY,False,False,True,False,1
4601,7309,2025-03-29 04:08:11.761245,322795,KY,False,False,True,True,0
4601,6732,2025-03-29 05:34:11.761245,209025,US,False,False,True,False,1
4601,1563,2025-03-29 16:39:11.761245,739156,US,True,False,False,True,0
4603,8519,2025-03-28 17:12:11.761245,512918,UK,True,False,False,False,0
4603,7084,2025-03-29 07:23:11.761245,349516,US,False,False,False,False,0
4604,4543,2025-03-28 20:50:11.761245,990248,SG,True,False,False,False,0
4605,6833,2025-03-29 05:31:11.761245,475144,UK,False,False,True,False,0
4606,2938,2025-03-28 20:21:11.761245,538636,SG,True,False,False,False,0
4606,6225,2025-03-28 21:13:11.761245,732888,KY,True,False,False,False,0
4607,4596,2025-03-29 05:46:11.761245,562035,IN,True,False,True,False,0
4608,6382,2025-03-29 08:16:11.761245,63345,US,False,False,False,False,0
4608,7367,2025-03-29 16:34:11.761245,293346,IN,False,False,False,False,0
4610,1859,2025-03-28 19:13:11.761245,76077,UK,False,False,False,False,0
4611,2372,2025-03-28 23:29:11.761245,427807,IN,False,False,False,False,0
4612,7170,2025-03-28 18:20:11.761245,145506,KY,False,False,False,False,1
4612,3716,2025-03-28 20:23:11.761245,423008,US,False,False,False,False,0
4612,4346,2025-03-29 14:02:11.761245,115168,KY,False,False,False,False,1
4613,3777,2025-03-29 11:37:11.761245,352922,US,False,False,False,False,0
4614,1353,2025-03-28 23:58:11.761245,510231,SG,True,False,False,False,1
4614,8468,2025-03-29 01:16:11.761245,420872,KY,False,False,True,False,0
4614,8095,2025-03-29 11:15:11.761245,124205,AE,False,False,False,False,0
4615,2914,2025-03-28 18:07:11.761245,195058,UK,False,False,False,False,0
